bos	40	22
nyy	30	31
tor	30	33
bal	29	34
tb	28	33
cle	37	25
det	36	26
min	30	31
cws	27	33
kc	24	40
ana	40	24
sea	34	26
oak	34	28
tex	23	40
nym	36	26
atl	35	29
phi	33	31
fla	31	33
was	26	37
mil	34	29
chc	28	34
stl	27	33
hou	26	37
pit	26	37
cin	25	39
sd	36	26
ari	37	27
la	36	28
col	31	32
sf	29	34
