bos	10	5
bal	9	7
nyy	8	7
tor	8	8
tb	6	10
min	10	6
det	9	7
cle	7	6
cws	8	7
kc	5	11
oak	9	7
ana	7	9
sea	5	7
tex	6	10
atl	11	5
nym	10	5
fla	6	10
was	6	11
phi	4	11
hou	9	6
mil	9	7
cin	9	8
stl	7	9
pit	6	9
chc	6	10
la	12	5
sd	10	7
ari	10	8
sf	7	8
col	7	10
