bos	4	3
nyy	4	3
tor	4	3
bal	3	5
tb	2	5
cle	3	1
det	4	3
min	4	3
cws	3	4
kc	3	5
ana	5	3
tex	4	4
sea	2	2
oak	4	5
atl	6	1
nym	5	2
fla	5	3
phi	1	6
was	1	7
cin	4	4
mil	4	4
pit	4	4
stl	4	4
chc	3	5
hou	3	5
ari	7	2
la	5	3
sd	5	3
col	4	4
sf	2	6
