bos	76	51
nyy	71	56
tor	64	63
bal	58	68
tb	48	79
cle	70	56
det	68	59
min	64	63
cws	56	70
kc	56	70
ana	74	53
sea	72	53
oak	65	64
tex	56	71
nym	71	55
phi	66	60
atl	66	62
was	58	70
fla	57	71
chc	65	61
mil	65	62
stl	61	63
cin	57	70
hou	57	71
pit	55	71
ari	72	56
sd	68	58
la	66	61
col	64	63
sf	56	72
