bos	30	13
bal	20	24
nyy	19	23
tor	19	24
tb	18	25
cle	26	15
det	27	16
cws	21	19
min	20	23
kc	17	28
ana	27	18
oak	22	21
sea	19	20
tex	17	27
nym	28	15
atl	26	18
phi	22	22
fla	21	23
was	16	28
mil	27	17
hou	21	22
chc	20	22
pit	19	24
stl	16	25
cin	17	27
la	25	19
sd	24	20
ari	24	21
sf	21	22
col	18	26
