bos	67	43
nyy	60	50
tor	55	54
bal	51	58
tb	42	67
cle	62	48
det	61	48
min	56	53
cws	51	59
kc	48	61
ana	63	46
sea	60	48
oak	53	58
tex	48	62
nym	62	48
atl	58	53
phi	57	53
fla	51	60
was	50	60
mil	60	51
chc	58	51
stl	50	57
hou	48	62
cin	47	64
pit	44	64
ari	62	50
sd	59	50
la	58	52
col	56	53
sf	47	61
