bos	89	59
nyy	84	63
tor	73	74
bal	63	83
tb	61	87
cle	86	61
det	81	67
min	72	75
kc	63	83
cws	63	84
ana	86	61
sea	78	68
oak	73	76
tex	69	78
nym	83	63
phi	78	69
atl	75	72
was	65	82
fla	64	83
chc	76	71
mil	74	72
stl	69	76
cin	68	79
pit	66	81
hou	63	84
ari	83	65
sd	79	67
la	78	69
col	76	71
sf	66	81
