bos	41	24
nyy	33	31
tor	31	34
tb	29	35
bal	29	37
cle	39	26
det	37	28
min	33	31
cws	27	35
kc	26	41
ana	42	25
sea	35	28
oak	36	29
tex	24	42
nym	36	28
phi	35	31
atl	35	32
fla	32	35
was	29	37
mil	36	30
chc	30	35
stl	28	35
pit	28	38
hou	27	39
cin	26	41
sd	38	27
la	38	28
ari	37	30
col	33	33
sf	30	35
