bos	72	48
nyy	67	53
tor	61	58
bal	56	63
tb	46	74
cle	66	54
det	66	54
min	60	60
cws	54	65
kc	52	67
ana	69	49
sea	66	52
oak	59	62
tex	53	66
nym	67	52
atl	64	56
phi	63	56
fla	56	64
was	55	65
mil	62	58
chc	60	59
stl	57	60
hou	54	66
cin	52	67
pit	49	69
ari	68	53
sd	64	55
col	62	57
la	61	59
sf	50	70
