bos	68	45
nyy	63	50
tor	56	56
bal	52	59
tb	42	70
cle	64	49
det	63	49
min	57	55
cws	52	60
kc	49	62
ana	66	46
sea	61	49
oak	54	60
tex	49	64
nym	63	49
atl	60	53
phi	59	53
fla	52	61
was	52	61
mil	60	54
chc	58	54
stl	51	59
hou	50	63
cin	48	64
pit	45	64
ari	63	51
sd	61	51
col	58	54
la	58	54
sf	48	63
