bos	53	32
nyy	42	42
tor	42	43
bal	37	49
tb	34	51
det	50	34
cle	51	35
min	45	41
cws	37	47
kc	36	50
ana	52	34
sea	47	36
oak	44	42
tex	37	49
nym	47	38
atl	46	41
phi	43	43
fla	41	46
was	34	52
mil	49	37
chc	43	42
stl	39	44
pit	39	47
hou	38	49
cin	34	52
sd	48	37
la	48	39
ari	47	41
col	43	43
sf	37	47
