bos	63	40
nyy	55	48
tor	51	51
bal	48	54
tb	38	64
det	60	42
cle	60	43
min	51	51
cws	47	56
kc	45	57
ana	59	42
sea	55	46
oak	49	54
tex	46	57
nym	57	45
phi	53	49
atl	54	50
fla	48	56
was	44	58
mil	57	46
chc	53	48
stl	46	53
hou	45	58
cin	45	59
pit	42	59
la	57	46
ari	57	48
sd	55	47
col	51	51
sf	44	57
