bos	45	25
nyy	35	33
tor	33	36
tb	31	38
bal	29	41
cle	41	29
det	41	29
min	35	34
cws	29	38
kc	29	43
ana	45	27
oak	38	32
sea	35	32
tex	26	44
nym	38	31
atl	38	34
phi	37	34
fla	34	38
was	30	41
mil	40	31
chc	32	37
stl	31	37
pit	31	39
hou	31	40
cin	28	44
sd	41	28
la	40	30
ari	41	31
col	36	34
sf	30	40
