bos	31	15
nyy	21	24
tor	21	25
bal	21	26
tb	19	27
det	29	17
cle	28	17
cws	23	20
min	22	24
kc	19	29
ana	28	20
oak	23	23
sea	21	22
tex	18	29
nym	29	17
atl	28	19
fla	23	24
phi	23	24
was	19	29
mil	28	19
chc	21	24
hou	21	26
stl	19	25
pit	19	27
cin	18	30
la	27	20
sd	26	21
ari	26	23
sf	24	22
col	20	27
