bos	69	45
nyy	63	51
tor	57	56
bal	52	61
tb	44	70
cle	65	50
det	63	51
min	58	56
cws	53	61
kc	50	63
ana	66	47
sea	63	49
oak	55	60
tex	49	65
nym	64	50
atl	61	54
phi	60	54
fla	53	62
was	53	62
mil	60	55
chc	59	55
stl	53	59
hou	51	63
cin	49	65
pit	45	66
ari	65	51
sd	61	53
col	59	55
la	59	55
sf	49	64
