bos	40	22
nyy	30	31
tor	30	32
bal	29	34
tb	28	33
cle	37	24
det	36	26
min	30	31
cws	27	32
kc	24	40
ana	40	24
sea	33	26
oak	34	28
tex	23	40
nym	36	25
atl	35	29
phi	32	31
fla	31	33
was	26	37
mil	34	29
stl	27	33
chc	27	34
hou	26	36
pit	26	37
cin	25	39
sd	36	26
ari	37	27
la	35	28
col	31	32
sf	28	34
