bos	36	15
bal	25	27
tor	24	27
nyy	21	29
tb	21	29
cle	31	19
det	30	21
cws	24	23
min	26	25
kc	19	34
ana	32	21
sea	25	23
oak	25	26
tex	19	33
nym	33	17
atl	29	23
phi	26	26
fla	25	27
was	21	31
mil	29	23
pit	23	28
chc	22	28
hou	21	30
stl	20	29
cin	20	33
la	30	21
ari	31	23
sd	29	22
col	25	27
sf	24	26
