bos	52	31
tor	41	43
nyy	40	42
bal	37	47
tb	33	50
cle	51	33
det	48	34
min	43	40
cws	36	45
kc	36	49
ana	51	33
sea	46	35
oak	43	41
tex	36	48
nym	46	37
atl	44	41
phi	43	42
fla	39	46
was	34	50
mil	48	36
chc	42	41
stl	38	43
pit	37	47
hou	37	48
cin	32	52
sd	48	35
la	48	37
ari	47	39
col	42	43
sf	36	46
