bos	58	39
nyy	51	46
tor	47	50
bal	43	54
tb	38	59
det	58	37
cle	57	40
min	51	46
cws	43	53
kc	42	54
ana	56	40
sea	54	40
oak	46	51
tex	42	55
nym	54	43
atl	52	46
phi	49	48
fla	47	51
was	41	56
mil	54	43
chc	51	45
stl	44	50
pit	41	55
hou	41	56
cin	41	57
la	55	43
sd	53	43
ari	51	48
col	49	48
sf	41	54
