bos	73	49
nyy	68	54
tor	62	59
bal	56	64
tb	46	75
cle	67	54
det	67	55
min	61	60
cws	54	67
kc	54	67
ana	71	50
sea	67	52
oak	60	63
tex	53	68
nym	68	53
phi	65	56
atl	64	58
fla	56	66
was	55	67
chc	62	59
mil	62	60
stl	58	61
hou	55	67
cin	53	68
pit	50	70
ari	70	53
sd	65	56
la	63	59
col	62	59
sf	52	70
