bos	16	8
tor	13	12
bal	12	14
tb	11	14
nyy	9	14
cle	14	8
det	14	11
min	14	11
cws	12	11
kc	8	18
ana	15	11
sea	10	10
oak	12	13
tex	10	15
atl	16	9
nym	15	9
fla	12	13
phi	11	14
was	9	17
mil	16	9
pit	12	12
cin	12	13
chc	10	14
hou	10	14
stl	10	14
ari	16	11
la	15	11
sf	13	11
sd	13	13
col	10	16
