bos	90	59
nyy	84	64
tor	74	74
bal	63	84
tb	62	87
cle	87	61
det	82	67
min	72	76
kc	63	84
cws	63	85
ana	87	61
sea	78	69
oak	74	76
tex	69	79
nym	83	64
phi	79	69
atl	75	73
was	66	82
fla	65	83
chc	77	72
mil	75	72
stl	70	77
cin	68	80
pit	66	82
hou	64	84
ari	83	66
sd	80	67
la	79	69
col	76	72
sf	66	82
