bos	76	51
nyy	71	56
tor	63	63
bal	58	67
tb	48	78
cle	69	56
det	68	58
min	63	63
cws	56	70
kc	56	70
ana	74	52
sea	71	53
oak	64	64
tex	56	70
nym	71	54
phi	66	59
atl	66	61
was	57	70
fla	56	71
chc	65	60
mil	65	62
stl	61	62
hou	57	70
cin	56	70
pit	54	71
ari	72	56
sd	67	58
la	65	61
col	64	62
sf	55	72
