bos	28	12
bal	19	23
nyy	18	22
tb	18	23
tor	18	23
cle	25	14
det	25	16
cws	20	18
min	19	22
kc	16	27
ana	25	18
oak	21	20
sea	18	19
tex	16	26
nym	27	14
atl	25	16
phi	21	21
fla	19	23
was	15	27
mil	26	16
hou	20	21
chc	19	21
pit	19	22
stl	16	23
cin	16	26
la	25	17
sd	23	19
ari	22	21
sf	20	21
col	17	25
