bos	56	38
nyy	49	44
tor	45	49
bal	42	53
tb	37	56
det	56	36
cle	55	39
min	49	45
cws	42	51
kc	41	53
ana	55	38
sea	53	39
oak	45	50
tex	41	53
nym	52	42
atl	50	45
phi	47	47
fla	45	50
was	39	55
mil	53	41
chc	49	44
stl	43	48
pit	40	54
cin	40	55
hou	40	55
la	54	41
sd	52	41
ari	50	46
col	48	46
sf	39	53
