bos	78	51
nyy	71	57
tor	64	64
bal	58	69
tb	49	79
cle	70	57
det	69	59
min	65	63
kc	57	70
cws	56	72
ana	75	53
sea	73	53
oak	65	65
tex	56	72
nym	72	55
phi	66	61
atl	67	62
was	58	71
fla	57	72
chc	66	61
mil	65	63
stl	61	64
cin	58	70
hou	57	72
pit	56	71
ari	72	57
sd	69	58
la	66	62
col	65	63
sf	57	72
