bos	23	11
bal	18	18
nyy	16	18
tb	14	21
tor	14	21
det	22	12
cle	20	13
cws	17	15
min	17	18
kc	11	25
ana	20	16
oak	18	16
sea	16	15
tex	14	21
atl	23	12
nym	22	12
fla	16	19
phi	16	19
was	10	25
mil	24	11
chc	16	17
hou	16	19
pit	15	19
stl	14	19
cin	15	21
la	21	15
ari	20	17
sd	19	17
sf	18	17
col	15	21
