bos	80	53
nyy	74	59
tor	67	66
bal	58	73
tb	53	80
cle	75	57
det	71	62
min	67	66
kc	59	72
cws	57	76
ana	79	54
sea	73	58
oak	66	69
tex	60	72
nym	73	59
phi	70	62
atl	69	65
fla	58	76
was	58	76
chc	67	64
mil	66	66
stl	64	65
cin	61	72
pit	59	73
hou	59	74
sd	73	59
ari	74	60
la	70	63
col	68	65
sf	61	73
