bos	57	39
nyy	49	46
tor	46	50
bal	43	53
tb	38	57
det	57	37
cle	57	39
min	50	46
cws	43	52
kc	42	53
ana	56	39
sea	54	39
oak	45	51
tex	41	55
nym	54	42
atl	51	46
phi	48	48
fla	46	51
was	40	56
mil	54	42
chc	51	44
stl	44	49
hou	41	55
cin	41	56
pit	40	55
sd	53	42
la	54	43
col	49	47
ari	50	48
sf	40	54
