bos	6	4
tor	6	5
bal	6	6
nyy	5	5
tb	4	7
det	7	4
min	7	4
cle	5	3
cws	5	5
kc	3	9
sea	4	3
ana	6	6
tex	5	6
oak	5	7
atl	7	3
nym	7	4
fla	6	4
phi	3	8
was	3	9
mil	6	4
cin	6	5
stl	5	5
chc	4	6
hou	4	6
pit	4	6
ari	8	4
la	7	4
sd	7	4
col	5	6
sf	3	7
